n,ID,Code,Scode,Date,Time,Rainfall(in),Rainfall(mm),Rainfall Rate ( mm/hr)
140573,8170406C,MABH1,PC,3/21/19,9:45,22.78,578.612,0
140585,8170406C,MABH1,PC,3/21/19,12:45,22.78,578.612,0
140597,8170406C,MABH1,PC,3/21/19,15:45,22.78,578.612,0
140609,8170406C,MABH1,PC,3/21/19,18:45,22.78,578.612,0
140621,8170406C,MABH1,PC,3/21/19,20:45,22.78,578.612,0
140633,8170406C,MABH1,PC,3/21/19,23:45,22.78,578.612,0
140645,8170406C,MABH1,PC,3/22/19,3:45,22.78,578.612,0
140657,8170406C,MABH1,PC,3/22/19,6:45,22.78,578.612,0
140669,8170406C,MABH1,PC,3/22/19,8:45,22.78,578.612,0
140681,8170406C,MABH1,PC,3/22/19,11:45,22.78,578.612,0
140693,8170406C,MABH1,PC,3/22/19,14:45,22.85,580.39,0.00016463
140705,8170406C,MABH1,PC,3/22/19,17:45,22.98,583.692,0.000305741
140717,8170406C,MABH1,PC,3/22/19,20:00,22.98,583.692,0
140729,8170406C,MABH1,PC,3/22/19,22:45,22.99,583.946,2.35185E-05
140741,8170406C,MABH1,PC,3/23/19,1:45,22.99,583.946,0
140753,8170406C,MABH1,PC,3/23/19,4:45,22.99,583.946,0
140765,8170406C,MABH1,PC,3/23/19,7:47,22.99,583.946,0
140777,8170406C,MABH1,PC,3/23/19,10:45,22.99,583.946,0
140789,8170406C,MABH1,PC,3/23/19,13:45,22.99,583.946,0
140801,8170406C,MABH1,PC,3/23/19,16:45,22.99,583.946,0
140813,8170406C,MABH1,PC,3/23/19,19:31,22.99,583.946,0
140825,8170406C,MABH1,PC,3/23/19,21:45,22.99,583.946,0
140837,8170406C,MABH1,PC,3/24/19,0:45,23,584.2,2.35185E-05
140849,8170531A,ULUH1,PC,3/17/19,3:00,40.44,1027.176,0.041016296
140861,8170531A,ULUH1,PC,3/17/19,6:00,40.44,1027.176,0
140873,8170531A,ULUH1,PC,3/17/19,8:30,40.44,1027.176,0
140885,8170531A,ULUH1,PC,3/17/19,11:00,40.44,1027.176,0
140897,8170531A,ULUH1,PC,3/17/19,14:00,40.44,1027.176,0
140909,8170531A,ULUH1,PC,3/17/19,17:00,40.46,1027.684,4.7037E-05
140921,8170531A,ULUH1,PC,3/17/19,20:00,40.46,1027.684,0
140933,8170531A,ULUH1,PC,3/17/19,22:00,40.46,1027.684,0
140945,8170531A,ULUH1,PC,3/18/19,1:00,40.46,1027.684,0
140957,8170531A,ULUH1,PC,3/18/19,4:00,40.46,1027.684,0
140969,8170531A,ULUH1,PC,3/18/19,7:00,40.46,1027.684,0
140981,8170531A,ULUH1,PC,3/18/19,9:00,40.46,1027.684,0
140993,8170531A,ULUH1,PC,3/18/19,12:00,40.46,1027.684,0
141005,8170531A,ULUH1,PC,3/18/19,15:00,40.46,1027.684,0
141017,8170531A,ULUH1,PC,3/18/19,18:00,40.46,1027.684,0
141029,8170531A,ULUH1,PC,3/18/19,20:31,40.46,1027.684,0
141041,8170531A,ULUH1,PC,3/18/19,23:00,40.46,1027.684,0
141053,8170531A,ULUH1,PC,3/19/19,2:00,40.46,1027.684,0
141065,8170531A,ULUH1,PC,3/19/19,5:00,40.46,1027.684,0
141077,8170531A,ULUH1,PC,3/19/19,8:00,40.46,1027.684,0
141089,8170531A,ULUH1,PC,3/19/19,10:00,40.46,1027.684,0
141101,8170531A,ULUH1,PC,3/19/19,13:00,40.46,1027.684,0
141113,8170531A,ULUH1,PC,3/19/19,16:00,40.46,1027.684,0
141125,8170531A,ULUH1,PC,3/19/19,19:00,40.46,1027.684,0
141137,8170531A,ULUH1,PC,3/19/19,21:00,40.46,1027.684,0
141149,8170531A,ULUH1,PC,3/20/19,0:00,40.46,1027.684,0
141161,8170531A,ULUH1,PC,3/20/19,3:00,40.46,1027.684,0
141173,8170531A,ULUH1,PC,3/20/19,6:00,40.46,1027.684,0
141185,8170531A,ULUH1,PC,3/20/19,8:32,40.46,1027.684,0
141197,8170531A,ULUH1,PC,3/20/19,11:00,40.46,1027.684,0
141209,8170531A,ULUH1,PC,3/20/19,14:00,40.46,1027.684,0
141221,8170531A,ULUH1,PC,3/20/19,17:00,40.46,1027.684,0
141233,8170531A,ULUH1,PC,3/20/19,20:00,40.46,1027.684,0
141245,8170531A,ULUH1,PC,3/20/19,22:00,40.46,1027.684,0
141257,8170531A,ULUH1,PC,3/21/19,1:00,40.46,1027.684,0
141269,8170531A,ULUH1,PC,3/21/19,4:00,40.46,1027.684,0
141281,8170531A,ULUH1,PC,3/21/19,7:00,40.46,1027.684,0
141293,8170531A,ULUH1,PC,3/21/19,9:00,40.46,1027.684,0
141305,8170531A,ULUH1,PC,3/21/19,12:00,40.46,1027.684,0
141317,8170531A,ULUH1,PC,3/21/19,15:00,40.46,1027.684,0
141329,8170531A,ULUH1,PC,3/21/19,18:00,40.46,1027.684,0
141341,8170531A,ULUH1,PC,3/21/19,20:36,40.46,1027.684,0
141353,8170531A,ULUH1,PC,3/21/19,23:00,40.46,1027.684,0
141365,8170531A,ULUH1,PC,3/22/19,2:00,40.46,1027.684,0
141377,8170531A,ULUH1,PC,3/22/19,5:00,40.46,1027.684,0
141389,8170531A,ULUH1,PC,3/22/19,8:00,40.46,1027.684,0
141401,8170531A,ULUH1,PC,3/22/19,10:00,40.46,1027.684,0
141413,8170531A,ULUH1,PC,3/22/19,13:00,40.46,1027.684,0
141425,8170531A,ULUH1,PC,3/22/19,16:00,40.46,1027.684,0
141437,8170531A,ULUH1,PC,3/22/19,19:00,40.46,1027.684,0
141449,8170531A,ULUH1,PC,3/22/19,21:00,40.46,1027.684,0
141461,8170531A,ULUH1,PC,3/23/19,0:00,40.46,1027.684,0
141473,8170531A,ULUH1,PC,3/23/19,3:00,40.46,1027.684,0
141485,8170531A,ULUH1,PC,3/23/19,6:00,40.46,1027.684,0
141497,8170531A,ULUH1,PC,3/23/19,8:41,40.46,1027.684,0
141509,8170531A,ULUH1,PC,3/23/19,11:00,40.47,1027.938,2.35185E-05
141521,8170531A,ULUH1,PC,3/23/19,14:00,40.47,1027.938,0
141533,8170531A,ULUH1,PC,3/23/19,17:00,40.47,1027.938,0
141545,8170531A,ULUH1,PC,3/23/19,20:00,40.47,1027.938,0
141557,8170531A,ULUH1,PC,3/23/19,22:00,40.47,1027.938,0
141569,8170531A,ULUH1,PC,3/24/19,1:00,40.48,1028.192,2.35185E-05
141581,81706680,KMUH1,PC,3/17/19,3:15,145.93,3706.622,0.248002778
141593,81706680,KMUH1,PC,3/17/19,6:15,145.93,3706.622,0
141605,81706680,KMUH1,PC,3/17/19,9:01,145.93,3706.622,0
141617,81706680,KMUH1,PC,3/17/19,11:15,145.93,3706.622,0
141629,81706680,KMUH1,PC,3/17/19,14:15,145.93,3706.622,0
141641,81706680,KMUH1,PC,3/17/19,17:15,145.93,3706.622,0
141653,81706680,KMUH1,PC,3/17/19,20:15,146.04,3709.416,0.000258704
141665,81706680,KMUH1,PC,3/17/19,22:15,146.05,3709.67,2.35185E-05
141677,81706680,KMUH1,PC,3/18/19,1:15,146.06,3709.924,2.35185E-05
141689,81706680,KMUH1,PC,3/18/19,4:15,146.06,3709.924,0
141701,81706680,KMUH1,PC,3/18/19,7:15,146.07,3710.178,2.35185E-05
141713,81706680,KMUH1,PC,3/18/19,9:16,146.07,3710.178,0
141725,81706680,KMUH1,PC,3/18/19,12:15,146.07,3710.178,0
141737,81706680,KMUH1,PC,3/18/19,15:15,146.07,3710.178,0
141749,81706680,KMUH1,PC,3/18/19,18:15,146.07,3710.178,0
141761,81706680,KMUH1,PC,3/18/19,21:06,146.07,3710.178,0
141773,81706680,KMUH1,PC,3/18/19,23:15,146.07,3710.178,0
141785,81706680,KMUH1,PC,3/19/19,2:15,146.07,3710.178,0
141797,81706680,KMUH1,PC,3/19/19,5:15,146.07,3710.178,0
141809,81706680,KMUH1,PC,3/19/19,8:15,146.07,3710.178,0
141821,81706680,KMUH1,PC,3/19/19,10:15,146.07,3710.178,0
141833,81706680,KMUH1,PC,3/19/19,13:15,146.07,3710.178,0
141845,81706680,KMUH1,PC,3/19/19,16:15,146.07,3710.178,0
141857,81706680,KMUH1,PC,3/19/19,19:15,146.07,3710.178,0
141869,81706680,KMUH1,PC,3/19/19,21:25,146.07,3710.178,0
141881,81706680,KMUH1,PC,3/20/19,0:15,146.07,3710.178,0
141893,81706680,KMUH1,PC,3/20/19,3:15,146.07,3710.178,0
141905,81706680,KMUH1,PC,3/20/19,6:15,146.07,3710.178,0
141917,81706680,KMUH1,PC,3/20/19,9:11,146.07,3710.178,0
141929,81706680,KMUH1,PC,3/20/19,11:15,146.07,3710.178,0
141941,81706680,KMUH1,PC,3/20/19,14:15,146.07,3710.178,0
141953,81706680,KMUH1,PC,3/20/19,17:15,146.07,3710.178,0
141965,81706680,KMUH1,PC,3/20/19,20:15,146.07,3710.178,0
141977,81706680,KMUH1,PC,3/20/19,23:15,146.07,3710.178,0
141989,81706680,KMUH1,PC,3/21/19,2:15,146.07,3710.178,0
142001,81706680,KMUH1,PC,3/21/19,5:15,146.07,3710.178,0
142013,81706680,KMUH1,PC,3/21/19,8:15,146.07,3710.178,0
142025,81706680,KMUH1,PC,3/21/19,10:15,146.07,3710.178,0
142037,81706680,KMUH1,PC,3/21/19,13:15,146.07,3710.178,0
142049,81706680,KMUH1,PC,3/21/19,16:15,146.09,3710.686,4.7037E-05
142061,81706680,KMUH1,PC,3/21/19,19:15,146.1,3710.94,2.35185E-05
142073,81706680,KMUH1,PC,3/21/19,21:26,146.11,3711.194,2.35185E-05
142085,81706680,KMUH1,PC,3/22/19,0:15,146.17,3712.718,0.000141111
142097,81706680,KMUH1,PC,3/22/19,3:15,146.22,3713.988,0.000117593
142109,81706680,KMUH1,PC,3/22/19,6:15,146.22,3713.988,0
142121,81706680,KMUH1,PC,3/22/19,9:15,146.22,3713.988,0
142133,81706680,KMUH1,PC,3/22/19,11:15,146.23,3714.242,2.35185E-05
142145,81706680,KMUH1,PC,3/22/19,14:15,146.23,3714.242,0
142157,81706680,KMUH1,PC,3/22/19,17:15,146.23,3714.242,0
142169,81706680,KMUH1,PC,3/22/19,20:15,146.23,3714.242,0
142181,81706680,KMUH1,PC,3/22/19,22:15,146.23,3714.242,0
142193,81706680,KMUH1,PC,3/23/19,1:15,146.24,3714.496,2.35185E-05
142205,81706680,KMUH1,PC,3/23/19,4:15,146.26,3715.004,4.7037E-05
142217,81706680,KMUH1,PC,3/23/19,7:15,146.3,3716.02,9.40741E-05
142229,81706680,KMUH1,PC,3/23/19,9:30,146.33,3716.782,7.05556E-05
142241,81706680,KMUH1,PC,3/23/19,12:15,146.37,3717.798,9.40741E-05
142253,81706680,KMUH1,PC,3/23/19,15:15,146.4,3718.56,7.05556E-05
142265,81706680,KMUH1,PC,3/23/19,18:15,146.4,3718.56,0
142277,81706680,KMUH1,PC,3/23/19,21:15,146.4,3718.56,0
142289,81706680,KMUH1,PC,3/23/19,23:15,146.4,3718.56,0
142301,817075F6,KUUH1,PC,3/17/19,1:25,81.81,2077.974,-0.151906111
142313,817075F6,KUUH1,PC,3/17/19,4:15,81.81,2077.974,0
142325,817075F6,KUUH1,PC,3/17/19,7:15,81.81,2077.974,0
142337,817075F6,KUUH1,PC,3/17/19,10:15,81.81,2077.974,0
142349,817075F6,KUUH1,PC,3/17/19,13:15,81.81,2077.974,0
142361,817075F6,KUUH1,PC,3/17/19,16:00,81.81,2077.974,0
142373,817075F6,KUUH1,PC,3/17/19,19:00,81.81,2077.974,0
142385,817075F6,KUUH1,PC,3/17/19,22:00,81.82,2078.228,2.35185E-05
142397,817075F6,KUUH1,PC,3/18/19,1:00,81.82,2078.228,0
142409,817075F6,KUUH1,PC,3/18/19,3:45,81.82,2078.228,0
142421,817075F6,KUUH1,PC,3/18/19,6:45,81.82,2078.228,0
142433,817075F6,KUUH1,PC,3/18/19,9:45,81.82,2078.228,0
142445,817075F6,KUUH1,PC,3/18/19,12:45,81.82,2078.228,0
142457,817075F6,KUUH1,PC,3/18/19,15:30,81.82,2078.228,0
142469,817075F6,KUUH1,PC,3/18/19,18:30,81.82,2078.228,0
142481,817075F6,KUUH1,PC,3/18/19,21:30,81.82,2078.228,0
142493,817075F6,KUUH1,PC,3/19/19,0:30,81.82,2078.228,0
142505,817075F6,KUUH1,PC,3/19/19,3:15,81.82,2078.228,0
142517,817075F6,KUUH1,PC,3/19/19,6:15,81.82,2078.228,0
142529,817075F6,KUUH1,PC,3/19/19,9:15,81.82,2078.228,0
142541,817075F6,KUUH1,PC,3/19/19,12:15,81.82,2078.228,0
142553,817075F6,KUUH1,PC,3/19/19,15:00,81.82,2078.228,0
142565,817075F6,KUUH1,PC,3/19/19,18:00,81.82,2078.228,0
142577,817075F6,KUUH1,PC,3/19/19,21:00,81.82,2078.228,0
142589,817075F6,KUUH1,PC,3/20/19,0:00,81.82,2078.228,0
142601,817075F6,KUUH1,PC,3/20/19,2:45,0,0,-0.192428519
142613,817075F6,KUUH1,PC,3/20/19,5:45,0,0,0
142625,817075F6,KUUH1,PC,3/20/19,8:45,0,0,0
142637,817075F6,KUUH1,PC,3/20/19,11:45,0,0,0
142649,817075F6,KUUH1,PC,3/20/19,14:30,0,0,0
142661,817075F6,KUUH1,PC,3/20/19,17:30,0,0,0
142673,817075F6,KUUH1,PC,3/20/19,20:30,0,0,0
142685,817075F6,KUUH1,PC,3/20/19,23:30,0,0,0
142697,817075F6,KUUH1,PC,3/21/19,2:15,0,0,0
142709,817075F6,KUUH1,PC,3/21/19,5:15,0,0,0
142721,817075F6,KUUH1,PC,3/21/19,8:15,0,0,0
142733,817075F6,KUUH1,PC,3/21/19,11:15,0,0,0
142745,817075F6,KUUH1,PC,3/21/19,14:00,0,0,0
142757,817075F6,KUUH1,PC,3/21/19,17:00,0.04,1.016,9.40741E-05
142769,817075F6,KUUH1,PC,3/21/19,20:00,0.04,1.016,0
142781,817075F6,KUUH1,PC,3/21/19,23:00,0.04,1.016,0
142793,817075F6,KUUH1,PC,3/22/19,1:46,0.05,1.27,2.35185E-05
142805,817075F6,KUUH1,PC,3/22/19,4:45,0.07,1.778,4.7037E-05
142817,817075F6,KUUH1,PC,3/22/19,7:45,0.07,1.778,0
142829,817075F6,KUUH1,PC,3/22/19,10:45,0.07,1.778,0
142841,817075F6,KUUH1,PC,3/22/19,13:45,0.07,1.778,0
142853,817075F6,KUUH1,PC,3/22/19,16:30,0.07,1.778,0
142865,817075F6,KUUH1,PC,3/22/19,19:30,0.08,2.032,2.35185E-05
142877,817075F6,KUUH1,PC,3/22/19,22:30,0.08,2.032,0
142889,817075F6,KUUH1,PC,3/23/19,1:30,0.09,2.286,2.35185E-05
142901,817075F6,KUUH1,PC,3/23/19,4:15,0.15,3.81,0.000141111
142913,817075F6,KUUH1,PC,3/23/19,7:15,0.23,5.842,0.000188148
142925,817075F6,KUUH1,PC,3/23/19,10:15,0.32,8.128,0.000211667
142937,817075F6,KUUH1,PC,3/23/19,13:15,0.38,9.652,0.000141111
142949,817075F6,KUUH1,PC,3/23/19,16:00,0.41,10.414,7.05556E-05
142961,817075F6,KUUH1,PC,3/23/19,19:00,0.41,10.414,0
142973,817075F6,KUUH1,PC,3/23/19,22:00,0.41,10.414,0
142985,817075F6,KUUH1,PC,3/24/19,1:00,0.45,11.43,9.40741E-05
142997,81708572,KLEH1,PC,3/17/19,3:15,13.43,341.122,0.030527037
143009,81708572,KLEH1,PC,3/17/19,5:15,13.43,341.122,0
143021,81708572,KLEH1,PC,3/17/19,8:15,13.43,341.122,0
143033,81708572,KLEH1,PC,3/17/19,11:15,13.43,341.122,0
143045,81708572,KLEH1,PC,3/17/19,14:15,13.43,341.122,0
143057,81708572,KLEH1,PC,3/17/19,16:15,13.43,341.122,0
143069,81708572,KLEH1,PC,3/17/19,19:15,13.43,341.122,0
143081,81708572,KLEH1,PC,3/17/19,22:15,13.43,341.122,0
143093,81708572,KLEH1,PC,3/18/19,1:15,13.43,341.122,0
143105,81708572,KLEH1,PC,3/18/19,3:51,13.43,341.122,0
143117,81708572,KLEH1,PC,3/18/19,6:15,13.43,341.122,0
143129,81708572,KLEH1,PC,3/18/19,9:15,13.43,341.122,0
143141,81708572,KLEH1,PC,3/18/19,12:15,13.43,341.122,0
143153,81708572,KLEH1,PC,3/18/19,15:15,13.43,341.122,0
143165,81708572,KLEH1,PC,3/18/19,17:15,13.43,341.122,0
143177,81708572,KLEH1,PC,3/18/19,20:15,13.43,341.122,0
143189,81708572,KLEH1,PC,3/18/19,23:15,13.43,341.122,0
143201,81708572,KLEH1,PC,3/19/19,2:15,13.43,341.122,0
143213,81708572,KLEH1,PC,3/19/19,4:15,13.43,341.122,0
143225,81708572,KLEH1,PC,3/19/19,7:15,13.43,341.122,0
143237,81708572,KLEH1,PC,3/19/19,10:15,13.43,341.122,0
143249,81708572,KLEH1,PC,3/19/19,13:15,13.43,341.122,0
143261,81708572,KLEH1,PC,3/19/19,15:57,13.43,341.122,0
143273,81708572,KLEH1,PC,3/19/19,18:15,13.43,341.122,0
143285,81708572,KLEH1,PC,3/19/19,21:15,13.43,341.122,0
143297,81708572,KLEH1,PC,3/20/19,0:15,13.43,341.122,0
143309,81708572,KLEH1,PC,3/20/19,3:15,13.43,341.122,0
143321,81708572,KLEH1,PC,3/20/19,5:15,13.43,341.122,0
143333,81708572,KLEH1,PC,3/20/19,8:15,13.43,341.122,0
143345,81708572,KLEH1,PC,3/20/19,11:15,13.43,341.122,0
143357,81708572,KLEH1,PC,3/20/19,14:15,13.43,341.122,0
143369,81708572,KLEH1,PC,3/20/19,16:15,13.43,341.122,0
143381,81708572,KLEH1,PC,3/20/19,19:15,13.43,341.122,0
143393,81708572,KLEH1,PC,3/20/19,22:15,13.43,341.122,0
143405,81708572,KLEH1,PC,3/21/19,1:15,13.43,341.122,0
143417,81708572,KLEH1,PC,3/21/19,4:00,13.43,341.122,0
143429,81708572,KLEH1,PC,3/21/19,6:15,13.43,341.122,0
143441,81708572,KLEH1,PC,3/21/19,9:15,13.43,341.122,0
143453,81708572,KLEH1,PC,3/21/19,12:15,13.43,341.122,0
143465,81708572,KLEH1,PC,3/21/19,15:15,13.43,341.122,0
143477,81708572,KLEH1,PC,3/21/19,17:15,13.43,341.122,0
143489,81708572,KLEH1,PC,3/21/19,20:15,13.43,341.122,0
143501,81708572,KLEH1,PC,3/21/19,23:15,13.43,341.122,0
143513,81708572,KLEH1,PC,3/22/19,2:15,13.43,341.122,0
143525,81708572,KLEH1,PC,3/22/19,4:16,13.43,341.122,0
143537,81708572,KLEH1,PC,3/22/19,7:15,13.43,341.122,0
143549,81708572,KLEH1,PC,3/22/19,10:15,13.47,342.138,9.40741E-05
143561,81708572,KLEH1,PC,3/22/19,13:15,13.47,342.138,0
143573,81708572,KLEH1,PC,3/22/19,16:01,13.47,342.138,0
143585,81708572,KLEH1,PC,3/22/19,18:15,13.47,342.138,0
143597,81708572,KLEH1,PC,3/22/19,21:15,13.47,342.138,0
143609,81708572,KLEH1,PC,3/23/19,0:15,13.47,342.138,0
143621,81708572,KLEH1,PC,3/23/19,3:15,13.47,342.138,0
143633,81708572,KLEH1,PC,3/23/19,6:15,13.47,342.138,0
143645,81708572,KLEH1,PC,3/23/19,9:15,13.47,342.138,0
143657,81708572,KLEH1,PC,3/23/19,12:15,13.47,342.138,0
143669,81708572,KLEH1,PC,3/23/19,15:15,13.47,342.138,0
143681,81708572,KLEH1,PC,3/23/19,17:15,13.47,342.138,0
143693,81708572,KLEH1,PC,3/23/19,20:15,13.47,342.138,0
143705,81708572,KLEH1,PC,3/23/19,23:15,13.47,342.138,0
143717,8374D370,HKUH1,PC,3/17/19,3:45,10.01,254.254,-0.008137407
143729,8374D370,HKUH1,PC,3/17/19,15:45,10.01,254.254,0
143741,8374D370,HKUH1,PC,3/18/19,3:45,10.01,254.254,0
143753,8374D370,HKUH1,PC,3/18/19,15:45,10.02,254.508,2.35185E-05
143765,8374D370,HKUH1,PC,3/19/19,3:45,10.02,254.508,0
143777,8374D370,HKUH1,PC,3/19/19,15:45,10.02,254.508,0
143789,8374D370,HKUH1,PC,3/20/19,3:45,10.03,254.762,2.35185E-05
143801,8374D370,HKUH1,PC,3/20/19,15:45,10.03,254.762,0
143813,8374D370,HKUH1,PC,3/21/19,3:45,10.03,254.762,0
143825,8374D370,HKUH1,PC,3/21/19,15:45,10.03,254.762,0
143837,8374D370,HKUH1,PC,3/22/19,3:45,10.06,255.524,7.05556E-05
143849,8374D370,HKUH1,PC,3/22/19,15:45,10.11,256.794,0.000117593
143861,8374D370,HKUH1,PC,3/23/19,3:45,10.11,256.794,0
143873,8374D370,HKUH1,PC,3/23/19,15:45,10.13,257.302,4.7037E-05
145589,8375210E,KFWH1,PC,3/17/19,7:45,6.34,161.036,0.014910741
145601,8375210E,KFWH1,PC,3/17/19,19:45,6.34,161.036,0
145613,8375210E,KFWH1,PC,3/18/19,7:45,6.34,161.036,0
145625,8375210E,KFWH1,PC,3/18/19,19:45,6.34,161.036,0
145637,8375210E,KFWH1,PC,3/19/19,7:45,6.34,161.036,0
145649,8375210E,KFWH1,PC,3/19/19,19:45,6.34,161.036,0
145661,8375210E,KFWH1,PC,3/20/19,7:45,6.34,161.036,0
145673,8375210E,KFWH1,PC,3/20/19,19:45,6.34,161.036,0
145685,8375210E,KFWH1,PC,3/21/19,7:45,6.34,161.036,0
145697,8375210E,KFWH1,PC,3/21/19,19:45,6.34,161.036,0
145709,8375210E,KFWH1,PC,3/22/19,7:45,6.34,161.036,0
145721,8375210E,KFWH1,PC,3/22/19,19:45,6.34,161.036,0
145733,8375210E,KFWH1,PC,3/23/19,7:45,6.34,161.036,0
145745,8375210E,KFWH1,PC,3/23/19,19:45,6.48,164.592,0.000329259
147461,8379F6FA,OFRH1,PC,3/17/19,12:36,16.67,423.418,0.03920537
147473,8379F6FA,OFRH1,PC,3/18/19,0:36,16.67,423.418,0
147485,8379F6FA,OFRH1,PC,3/18/19,12:36,16.67,423.418,0
147497,8379F6FA,OFRH1,PC,3/19/19,0:36,16.67,423.418,0
147509,8379F6FA,OFRH1,PC,3/19/19,12:36,16.67,423.418,0
147521,8379F6FA,OFRH1,PC,3/20/19,0:36,16.67,423.418,0
147533,8379F6FA,OFRH1,PC,3/20/19,12:36,16.67,423.418,0
147545,8379F6FA,OFRH1,PC,3/21/19,0:36,16.67,423.418,0
147557,8379F6FA,OFRH1,PC,3/21/19,12:36,16.67,423.418,0
147569,8379F6FA,OFRH1,PC,3/22/19,0:36,16.7,424.18,7.05556E-05
147581,8379F6FA,OFRH1,PC,3/22/19,12:36,16.7,424.18,0
147593,8379F6FA,OFRH1,PC,3/23/19,0:36,16.72,424.688,4.7037E-05
147605,8379F6FA,OFRH1,PC,3/23/19,12:36,16.75,425.45,7.05556E-05
147617,8379F6FA,OFRH1,PC,3/24/19,0:36,16.8,426.72,0.000117593
149321,93202508,KHIH1,PC,3/17/19,1:45,12.68,322.072,0.029821481
149333,93202508,KHIH1,PC,3/17/19,4:45,12.68,322.072,0
149345,93202508,KHIH1,PC,3/17/19,7:45,12.68,322.072,0
149357,93202508,KHIH1,PC,3/17/19,10:45,12.68,322.072,0
149369,93202508,KHIH1,PC,3/17/19,13:45,12.68,322.072,0
149381,93202508,KHIH1,PC,3/17/19,16:45,12.68,322.072,0
149393,93202508,KHIH1,PC,3/17/19,19:45,12.68,322.072,0
149405,93202508,KHIH1,PC,3/17/19,22:45,12.68,322.072,0
149417,93202508,KHIH1,PC,3/18/19,1:45,12.68,322.072,0
149429,93202508,KHIH1,PC,3/18/19,4:45,12.68,322.072,0
149441,93202508,KHIH1,PC,3/18/19,7:45,12.68,322.072,0
149453,93202508,KHIH1,PC,3/18/19,10:45,12.68,322.072,0
149465,93202508,KHIH1,PC,3/18/19,13:45,12.68,322.072,0
149477,93202508,KHIH1,PC,3/18/19,16:45,12.68,322.072,0
149489,93202508,KHIH1,PC,3/18/19,19:45,12.68,322.072,0
149501,93202508,KHIH1,PC,3/18/19,22:45,12.68,322.072,0
149513,93202508,KHIH1,PC,3/19/19,1:45,12.68,322.072,0
149525,93202508,KHIH1,PC,3/19/19,4:45,12.68,322.072,0
149537,93202508,KHIH1,PC,3/19/19,7:45,12.68,322.072,0
149549,93202508,KHIH1,PC,3/19/19,10:45,12.68,322.072,0
149561,93202508,KHIH1,PC,3/19/19,13:45,12.68,322.072,0
149573,93202508,KHIH1,PC,3/19/19,16:45,12.68,322.072,0
149585,93202508,KHIH1,PC,3/19/19,19:45,12.68,322.072,0
149597,93202508,KHIH1,PC,3/19/19,22:45,12.68,322.072,0
149609,93202508,KHIH1,PC,3/20/19,1:45,12.68,322.072,0
149621,93202508,KHIH1,PC,3/20/19,4:45,12.68,322.072,0
149633,93202508,KHIH1,PC,3/20/19,7:45,12.68,322.072,0
149645,93202508,KHIH1,PC,3/20/19,10:45,12.68,322.072,0
149657,93202508,KHIH1,PC,3/20/19,13:45,12.68,322.072,0
149669,93202508,KHIH1,PC,3/20/19,16:45,12.68,322.072,0
149681,93202508,KHIH1,PC,3/20/19,19:45,12.68,322.072,0
149693,93202508,KHIH1,PC,3/20/19,22:45,12.68,322.072,0
149705,93202508,KHIH1,PC,3/21/19,1:45,12.68,322.072,0
149717,93202508,KHIH1,PC,3/21/19,4:45,12.68,322.072,0
149729,93202508,KHIH1,PC,3/21/19,7:45,12.68,322.072,0
149741,93202508,KHIH1,PC,3/21/19,10:45,12.68,322.072,0
149753,93202508,KHIH1,PC,3/21/19,13:45,12.68,322.072,0
149765,93202508,KHIH1,PC,3/21/19,16:45,12.68,322.072,0
149777,93202508,KHIH1,PC,3/21/19,19:45,12.68,322.072,0
149789,93202508,KHIH1,PC,3/21/19,22:45,12.68,322.072,0
149801,93202508,KHIH1,PC,3/22/19,1:45,12.68,322.072,0
149813,93202508,KHIH1,PC,3/22/19,4:45,12.68,322.072,0
149825,93202508,KHIH1,PC,3/22/19,7:45,12.68,322.072,0
149837,93202508,KHIH1,PC,3/22/19,10:45,12.68,322.072,0
149849,93202508,KHIH1,PC,3/22/19,13:45,12.68,322.072,0
149861,93202508,KHIH1,PC,3/22/19,16:45,12.68,322.072,0
149873,93202508,KHIH1,PC,3/22/19,19:45,12.68,322.072,0
149885,93202508,KHIH1,PC,3/22/19,22:45,12.68,322.072,0
149897,93202508,KHIH1,PC,3/23/19,1:45,12.68,322.072,0
149909,93202508,KHIH1,PC,3/23/19,4:45,12.68,322.072,0
149921,93202508,KHIH1,PC,3/23/19,7:45,12.68,322.072,0
149933,93202508,KHIH1,PC,3/23/19,10:45,12.68,322.072,0
149945,93202508,KHIH1,PC,3/23/19,13:45,12.68,322.072,0
149957,93202508,KHIH1,PC,3/23/19,16:45,12.68,322.072,0
149969,93202508,KHIH1,PC,3/23/19,19:45,12.68,322.072,0
149981,93202508,KHIH1,PC,3/23/19,22:45,12.68,322.072,0
149993,9.32E+19,WCCH1,PC,3/17/19,1:00,40.25,1022.35,0.064840556
150005,9.32E+19,WCCH1,PC,3/17/19,4:00,40.25,1022.35,0
150017,9.32E+19,WCCH1,PC,3/17/19,6:25,40.25,1022.35,0
150029,9.32E+19,WCCH1,PC,3/17/19,9:00,40.25,1022.35,0
150041,9.32E+19,WCCH1,PC,3/17/19,12:00,40.25,1022.35,0
150053,9.32E+19,WCCH1,PC,3/17/19,15:00,40.25,1022.35,0
150065,9.32E+19,WCCH1,PC,3/17/19,18:00,40.28,1023.112,7.05556E-05
150077,9.32E+19,WCCH1,PC,3/17/19,20:00,40.28,1023.112,0
150089,9.32E+19,WCCH1,PC,3/17/19,23:00,40.28,1023.112,0
150101,9.32E+19,WCCH1,PC,3/18/19,2:00,40.28,1023.112,0
